candidate_key,candidate,state,office,status,current_active,proposed_active,reason
California|House CA-04|Trevor Merrell,Trevor Merrell,California,House CA-04,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-04|Mike Thompson,Mike Thompson,California,House CA-04,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-04|John Tyler,John Tyler,California,House CA-04,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-05|Michael Barkley,Michael Barkley,California,House CA-05,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-05|Michael Masuda,Michael Masuda,California,House CA-05,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-05|Tom McClintock,Tom McClintock,California,House CA-05,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-05|Angelina Sigala,Angelina Sigala,California,House CA-05,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-05|Jason Patrick Weland,Jason Patrick Weland,California,House CA-05,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-06|Lauren Babb Tomlinson,Lauren Babb Tomlinson,California,House CA-06,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-06|Christine Bish,Christine Bish,California,House CA-06,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-06|Martha Guerrero,Martha Guerrero,California,House CA-06,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-06|Thien Ho,Thien Ho,California,House CA-06,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-06|Kevin Kiley,Kevin Kiley,California,House CA-06,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-06|Richard Pan,Richard Pan,California,House CA-06,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-06|Tyler Vandenberg,Tyler Vandenberg,California,House CA-06,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-07|Doris Matsui,Doris Matsui,California,House CA-07,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-07|Robert Morin,Robert Morin,California,House CA-07,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-07|Mai Vang,Mai Vang,California,House CA-07,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-07|Heath Fulkerson,Heath Fulkerson,California,House CA-07,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-07|Enayat Nazhat,Enayat Nazhat,California,House CA-07,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-08|Nicolas Carjuzaa,Nicolas Carjuzaa,California,House CA-08,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-08|John Garamendi,John Garamendi,California,House CA-08,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-08|Aaron Rowden,Aaron Rowden,California,House CA-08,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-08|Hari Lamba,Hari Lamba,California,House CA-08,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-08|Rudy Recile,Rudy Recile,California,House CA-08,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-09|Josh Harder,Josh Harder,California,House CA-09,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-09|John McBride,John McBride,California,House CA-09,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-09|Jim Shoemaker,Jim Shoemaker,California,House CA-09,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-10|Mark DeSaulnier,Mark DeSaulnier,California,House CA-10,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-10|Joshua Hamilton,Joshua Hamilton,California,House CA-10,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-10|Mitchell Maisler,Mitchell Maisler,California,House CA-10,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-10|Calvin Nguyen,Calvin Nguyen,California,House CA-10,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-10|Katherine Piccinni,Katherine Piccinni,California,House CA-10,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-11|Saikat Chakrabarti,Saikat Chakrabarti,California,House CA-11,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-11|Connie Chan,Connie Chan,California,House CA-11,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-11|Marie Hurabiell,Marie Hurabiell,California,House CA-11,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-11|Scott Wiener,Scott Wiener,California,House CA-11,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-11|David Genezer,David Genezer,California,House CA-11,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-11|Omed Hamid,Omed Hamid,California,House CA-11,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-11|Darren Helton,Darren Helton,California,House CA-11,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-12|Heath Fulkerson,Heath Fulkerson,California,House CA-12,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-12|Lateefah Simon,Lateefah Simon,California,House CA-12,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-14|Carin Elam,Carin Elam,California,House CA-14,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-14|Melissa Hernandez,Melissa Hernandez,California,House CA-14,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-14|Wendy Huang,Wendy Huang,California,House CA-14,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-14|Rakhi Israni,Rakhi Israni,California,House CA-14,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-14|Matt Ortega,Matt Ortega,California,House CA-14,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-14|Abrar Qadir,Abrar Qadir,California,House CA-14,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-14|Aisha Wahab,Aisha Wahab,California,House CA-14,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-14|Eric Swalwell,Eric Swalwell,California,House CA-14,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-15|Mantosh Kumar,Mantosh Kumar,California,House CA-15,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-15|Kevin Mullin,Kevin Mullin,California,House CA-15,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-15|Brian Tetrud,Brian Tetrud,California,House CA-15,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-15|Anthony Dang,Anthony Dang,California,House CA-15,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-15|Charles Hoelter,Charles Hoelter,California,House CA-15,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-15|Anna Kramer,Anna Kramer,California,House CA-15,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-16|Jotham Stein,Jotham Stein,California,House CA-16,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-16|Sam Liccardo,Sam Liccardo,California,House CA-16,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-17|Ethan Agarwal,Ethan Agarwal,California,House CA-17,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-17|Nicholas J. Finan,Nicholas J. Finan,California,House CA-17,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-17|Mike Katz,Mike Katz,California,House CA-17,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-17|Ro Khanna,Ro Khanna,California,House CA-17,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-17|Ha T Phan,Ha T Phan,California,House CA-17,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-17|Ritesh Tandon,Ritesh Tandon,California,House CA-17,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-18|Zoe Lofgren,Zoe Lofgren,California,House CA-18,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-18|Uloma Ekpete,Uloma Ekpete,California,House CA-18,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-18|Zakaria Kortam,Zakaria Kortam,California,House CA-18,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-18|Shane Lewis,Shane Lewis,California,House CA-18,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-19|Jimmy Panetta,Jimmy Panetta,California,House CA-19,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-19|Sean Dougherty,Sean Dougherty,California,House CA-19,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-19|Peter Verbica,Peter Verbica,California,House CA-19,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-20|Ben Dewell,Ben Dewell,California,House CA-20,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-20|Sandra Van Scotter,Sandra Van Scotter,California,House CA-20,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-20|Vince Fong,Vince Fong,California,House CA-20,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-20|Jeremy Fox,Jeremy Fox,California,House CA-20,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-20|Patrick Robb,Patrick Robb,California,House CA-20,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-20|Kristina Roper,Kristina Roper,California,House CA-20,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-23|Tessa Lynn Hodge,Tessa Lynn Hodge,California,House CA-23,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-23|Karen Leigh Matthews,Karen Leigh Matthews,California,House CA-23,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-23|Edwin Alonzo,Edwin Alonzo,California,House CA-23,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-23|Alexis Claiborne,Alexis Claiborne,California,House CA-23,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-23|David Jones,David Jones,California,House CA-23,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-23|Jay Obernolte,Jay Obernolte,California,House CA-23,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-23|Charles Patrick Wallis,Charles Patrick Wallis,California,House CA-23,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-24|Bob Smith,Bob Smith,California,House CA-24,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-24|Sarah Bacon,Sarah Bacon,California,House CA-24,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-24|Salud Carbajal,Salud Carbajal,California,House CA-24,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-25|Joe Males,Joe Males,California,House CA-25,Declared Candidate,,In,status indicates candidate is still active/in the field
California|House CA-25|Ron Huffman,Ron Huffman,California,House CA-25,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-25|John Kesselmark,John Kesselmark,California,House CA-25,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-25|Eli Owens,Eli Owens,California,House CA-25,Filed Candidate,,In,status indicates candidate is still active/in the field
California|House CA-25|Raul Ruiz,Raul Ruiz,California,House CA-25,Incumbent,,In,status indicates candidate is still active/in the field
